month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q65,Peak,19772.826,2613,7.5663314
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q65,Off-Peak,10817.287,1261,8.575552
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q65,Peak,4455.579,531,8.378285
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q66,Off-Peak,24512.578,3126,7.8402686
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q66,Peak,11906.055,1632,7.2929454
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q66,Off-Peak,8644.215,1079,8.0108385
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q66,Peak,3078.719,405,7.5980754
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q67,Off-Peak,8263.872,852,9.69692
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q67,Peak,5703.312,650,8.761368
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q67,Off-Peak,1727.624,158,10.926952
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q67,Peak,659.16,64,10.269379
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q69,Off-Peak,13852.134,1879,7.369244
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q69,Peak,8142.9688,1185,6.866186
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q69,Off-Peak,5619.131,719,7.815188
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q69,Peak,2184.84,286,7.622008
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q7,Off-Peak,9934.027,1110,8.947946
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q7,Peak,5434.907,673,8.063979
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q7,Off-Peak,3630.303,373,9.723751
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q7,Peak,1305.088,136,9.574333
2020-01-01T00:00:00.000,Queens,1,SBS,Q70+,Off-Peak,19096.68,1496,12.763167
2020-01-01T00:00:00.000,Queens,1,SBS,Q70+,Peak,6253.7197,574,10.880361
2020-01-01T00:00:00.000,Queens,2,SBS,Q70+,Off-Peak,7931.32,591,13.419021
2020-01-01T00:00:00.000,Queens,2,SBS,Q70+,Peak,2423.2,190,12.710368
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q72,Off-Peak,7876.254,1089,7.227183
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q72,Peak,3292.478,549,5.993807
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q72,Off-Peak,2857.136,394,7.249774
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q72,Peak,1099.2681,161,6.7956257
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q76,Off-Peak,17877.186,1823,9.802732
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q76,Peak,8665.917,924,9.376463
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q76,Off-Peak,4246.149,394,10.757453
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q76,Peak,1898.384,179,10.598442
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q77,Off-Peak,14625.361,1803,8.111383
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q77,Peak,7499.715,975,7.6913824
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q77,Off-Peak,2720.546,286,9.502237
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q77,Peak,1491.458,161,9.220903
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q8,Off-Peak,18158.44,2392,7.5904503
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q8,Peak,9015.635,1351,6.669789
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q8,Off-Peak,7040.206,844,8.33315
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q8,Peak,3078.403,380,8.096278
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q83,Off-Peak,15880.524,1746,9.092891
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q83,Peak,6698.138,857,7.809246
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q83,Off-Peak,5851.546,585,9.989006
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q83,Peak,2160.302,229,9.40939
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q84,Off-Peak,13149.356,1291,10.183913
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q84,Peak,5969.598,682,8.751678
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q84,Off-Peak,3676.399,319,11.502906
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q84,Peak,1477.404,135,10.893614
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q85,Off-Peak,33362.004,3442,9.692469
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q85,Peak,15435.564,1810,8.52456
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q85,Off-Peak,9165.657,887,10.321925
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q85,Peak,3258.315,331,9.835424
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q88,Off-Peak,27430.555,2362,11.609099
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q88,Peak,15601.2295,1434,10.8740425
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q88,Off-Peak,8477.943,688,12.318926
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q88,Peak,3499.856,293,11.905768
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q9,Off-Peak,6567.59,892,7.358312
2020-01-01T00:00:00.000,Queens,1,LCL/LTD,Q9,Peak,3237.302,532,6.0773544
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q9,Off-Peak,2471.131,294,8.391634
2020-01-01T00:00:00.000,Queens,2,LCL/LTD,Q9,Peak,982.456,126,7.782583
2020-01-01T00:00:00.000,Queens,1,EXP,QM1,Off-Peak,1093.112,74,14.630749
2020-01-01T00:00:00.000,Queens,1,EXP,QM1,Peak,2730.968,236,11.550052
2020-01-01T00:00:00.000,Queens,2,EXP,QM1,Off-Peak,28.384,1,14.849935
2020-01-01T00:00:00.000,Queens,2,EXP,QM1,Peak,70.184006,4,16.345093
2020-01-01T00:00:00.000,Queens,1,EXP,QM10,Off-Peak,496.818,44,11.1458025
2020-01-01T00:00:00.000,Queens,1,EXP,QM10,Peak,1674.3779,168,9.964476
2020-01-01T00:00:00.000,Queens,2,EXP,QM10,Off-Peak,10.87,0,13.812927
2020-01-01T00:00:00.000,Queens,2,EXP,QM10,Peak,33.036,2,13.464236
2020-01-01T00:00:00.000,Queens,1,EXP,QM11,Off-Peak,1630.545,107,15.223997
2020-01-01T00:00:00.000,Queens,1,EXP,QM11,Peak,4231.345,325,13.01196
2020-01-01T00:00:00.000,Queens,2,EXP,QM11,Off-Peak,32.49,1,17.678968
2020-01-01T00:00:00.000,Queens,2,EXP,QM11,Peak,49.751,3,15.599994
2020-01-01T00:00:00.000,Queens,1,EXP,QM12,Off-Peak,847.768,71,11.888302
2020-01-01T00:00:00.000,Queens,1,EXP,QM12,Peak,629.98,65,9.647555
2020-01-01T00:00:00.000,Queens,2,EXP,QM12,Off-Peak,12.84,0,16.845486
2020-01-01T00:00:00.000,Queens,2,EXP,QM12,Peak,12.84,0,13.042895
2020-01-01T00:00:00.000,Queens,1,EXP,QM15,Off-Peak,8195.058,648,12.643183
2020-01-01T00:00:00.000,Queens,1,EXP,QM15,Peak,6508.909,612,10.6258745
2020-01-01T00:00:00.000,Queens,2,EXP,QM15,Off-Peak,1044.266,77,13.462578
2020-01-01T00:00:00.000,Queens,2,EXP,QM15,Peak,524.413,39,13.16775
2020-01-01T00:00:00.000,Queens,1,EXP,QM16,Off-Peak,2461.253,155,15.782406
2020-01-01T00:00:00.000,Queens,1,EXP,QM16,Peak,2578.249,191,13.469928
2020-01-01T00:00:00.000,Queens,2,EXP,QM16,Peak,68.431,4,17.100628
2020-01-01T00:00:00.000,Queens,1,EXP,QM17,Off-Peak,2211.418,147,15.028467
2020-01-01T00:00:00.000,Queens,1,EXP,QM17,Peak,3819.726,298,12.803444
2020-01-01T00:00:00.000,Queens,2,EXP,QM17,Off-Peak,71.426,4,16.68182
2020-01-01T00:00:00.000,Queens,2,EXP,QM17,Peak,71.728,4,15.996828
2020-01-01T00:00:00.000,Queens,1,EXP,QM18,Off-Peak,293.797,25,11.300246
2020-01-01T00:00:00.000,Queens,1,EXP,QM18,Peak,2579.154,275,9.368389
2020-01-01T00:00:00.000,Queens,2,EXP,QM18,Off-Peak,15.463,0,18.698969
2020-01-01T00:00:00.000,Queens,2,EXP,QM18,Peak,30.512,2,11.495886
2020-01-01T00:00:00.000,Queens,1,EXP,QM2,Off-Peak,10011.776,739,13.540156
2020-01-01T00:00:00.000,Queens,1,EXP,QM2,Peak,5769.2812,478,12.051151
2020-01-01T00:00:00.000,Queens,2,EXP,QM2,Off-Peak,2101.037,142,14.747224
2020-01-01T00:00:00.000,Queens,2,EXP,QM2,Peak,719.464,52,13.6409235
2020-01-01T00:00:00.000,Queens,1,EXP,QM20,Off-Peak,6542.022,500,13.066237
2020-01-01T00:00:00.000,Queens,1,EXP,QM20,Peak,5600.536,467,11.967902
2020-01-01T00:00:00.000,Queens,2,EXP,QM20,Off-Peak,139.427,8,16.431639
2020-01-01T00:00:00.000,Queens,2,EXP,QM20,Peak,42.429,3,12.458758
2020-01-01T00:00:00.000,Queens,1,EXP,QM21,Off-Peak,1879.236,136,13.780786
2020-01-01T00:00:00.000,Queens,1,EXP,QM21,Peak,2849.708,262,10.857777
2020-01-01T00:00:00.000,Queens,2,EXP,QM21,Off-Peak,35.934,2,15.80095
2020-01-01T00:00:00.000,Queens,2,EXP,QM21,Peak,54.155,3,13.900749
2020-01-01T00:00:00.000,Queens,1,EXP,QM24,Off-Peak,1205.062,105,11.468831
2020-01-01T00:00:00.000,Queens,1,EXP,QM24,Peak,3474.2578,380,9.128084
2020-01-01T00:00:00.000,Queens,2,EXP,QM24,Off-Peak,25.640999,1,13.893381
2020-01-01T00:00:00.000,Queens,2,EXP,QM24,Peak,51.281998,4,12.182604
2020-01-01T00:00:00.000,Queens,1,EXP,QM25,Off-Peak,1757.5171,117,14.959679
2020-01-01T00:00:00.000,Queens,1,EXP,QM25,Peak,3814.413,302,12.608438
2020-01-01T00:00:00.000,Queens,2,EXP,QM25,Peak,49.11,2,16.861803
2020-01-01T00:00:00.000,Queens,1,EXP,QM3,Off-Peak,340.218,22,14.9025955
2020-01-01T00:00:00.000,Queens,1,EXP,QM3,Peak,1476.023,126,11.651433
2020-01-01T00:00:00.000,Queens,2,EXP,QM3,Off-Peak,18.901,0,21.725286
2020-01-01T00:00:00.000,Queens,2,EXP,QM3,Peak,49.831,3,14.285047
2020-01-01T00:00:00.000,Queens,1,EXP,QM31,Peak,3071.356,246,12.479198
2020-01-01T00:00:00.000,Queens,2,EXP,QM31,Off-Peak,12.771,0,16.047337
2020-01-01T00:00:00.000,Queens,2,EXP,QM31,Peak,39.047,2,16.247013
2020-01-01T00:00:00.000,Queens,1,EXP,QM32,Off-Peak,1313.677,80,16.315083
2020-01-01T00:00:00.000,Queens,1,EXP,QM32,Peak,5356.808,390,13.701123
2020-01-01T00:00:00.000,Queens,2,EXP,QM32,Off-Peak,31.805,1,18.29919
2020-01-01T00:00:00.000,Queens,2,EXP,QM32,Peak,93.231995,5,16.138634
2020-01-01T00:00:00.000,Queens,1,EXP,QM34,Off-Peak,1253.613,98,12.692494
2020-01-01T00:00:00.000,Queens,1,EXP,QM34,Peak,3774.0361,374,10.076224
2020-01-01T00:00:00.000,Queens,2,EXP,QM34,Off-Peak,22.845001,1,13.100031
2020-01-01T00:00:00.000,Queens,2,EXP,QM34,Peak,34.347,2,13.56993
2020-01-01T00:00:00.000,Queens,1,EXP,QM35,Off-Peak,1524.96,100,15.191619
2020-01-01T00:00:00.000,Queens,1,EXP,QM35,Peak,4117.0923,308,13.341301
2020-01-01T00:00:00.000,Queens,2,EXP,QM35,Off-Peak,20.026,0,20.896702
2020-01-01T00:00:00.000,Queens,2,EXP,QM35,Peak,56.33,3,15.8962145
2020-01-01T00:00:00.000,Queens,1,EXP,QM36,Off-Peak,659.7,42,15.679041
2020-01-01T00:00:00.000,Queens,1,EXP,QM36,Peak,1599.532,117,13.562986
2020-01-01T00:00:00.000,Queens,2,EXP,QM36,Off-Peak,18.325,0,19.59893
2020-01-01T00:00:00.000,Queens,2,EXP,QM36,Peak,54.007,3,17.084822
2020-01-01T00:00:00.000,Queens,1,EXP,QM4,Off-Peak,3399.968,302,11.257313
2020-01-01T00:00:00.000,Queens,1,EXP,QM4,Peak,2673.741,284,9.400605
2020-01-01T00:00:00.000,Queens,2,EXP,QM4,Off-Peak,1614.536,133,12.066611
2020-01-01T00:00:00.000,Queens,2,EXP,QM4,Peak,714.554,65,10.992481
2020-01-01T00:00:00.000,Queens,1,EXP,QM40,Off-Peak,357.495,25,14.100666
2020-01-01T00:00:00.000,Queens,1,EXP,QM40,Peak,1660.431,152,10.887418
2020-01-01T00:00:00.000,Queens,2,EXP,QM40,Off-Peak,9.396,0,22.61067
2020-01-01T00:00:00.000,Queens,2,EXP,QM40,Peak,19.371,1,13.852924
2020-01-01T00:00:00.000,Queens,1,EXP,QM42,Peak,1470.209,141,10.402381
2020-01-01T00:00:00.000,Queens,2,EXP,QM42,Off-Peak,11.366,0,17.486155
2020-01-01T00:00:00.000,Queens,2,EXP,QM42,Peak,57.535,4,13.946002
2020-01-01T00:00:00.000,Queens,1,EXP,QM44,Off-Peak,334.39902,24,13.811641
2020-01-01T00:00:00.000,Queens,1,EXP,QM44,Peak,1822.882,166,10.973266
2020-01-01T00:00:00.000,Queens,2,EXP,QM44,Off-Peak,23.062,1,18.698925
2020-01-01T00:00:00.000,Queens,2,EXP,QM44,Peak,44.294,3,13.675676
2020-01-01T00:00:00.000,Queens,1,EXP,QM5,Off-Peak,9371.198,677,13.838188
2020-01-01T00:00:00.000,Queens,1,EXP,QM5,Peak,7167.275,608,11.784523
2020-01-01T00:00:00.000,Queens,2,EXP,QM5,Off-Peak,2652.321,174,15.211727
2020-01-01T00:00:00.000,Queens,2,EXP,QM5,Peak,961.66003,66,14.37841
2020-01-01T00:00:00.000,Queens,1,EXP,QM6,Off-Peak,5909.519,427,13.808085
2020-01-01T00:00:00.000,Queens,1,EXP,QM6,Peak,4711.516,399,11.78673
2020-01-01T00:00:00.000,Queens,2,EXP,QM6,Off-Peak,2578.503,171,15.053557
2020-01-01T00:00:00.000,Queens,2,EXP,QM6,Peak,893.776,59,14.955951
2020-01-01T00:00:00.000,Queens,1,EXP,QM7,Off-Peak,4091.9668,246,16.633204
2020-01-01T00:00:00.000,Queens,1,EXP,QM7,Peak,6985.837,497,14.036413
2020-01-01T00:00:00.000,Queens,2,EXP,QM7,Off-Peak,73.889,3,21.528036
2020-01-01T00:00:00.000,Queens,2,EXP,QM7,Peak,91.432,4,19.996063
2020-01-01T00:00:00.000,Queens,1,EXP,QM8,Off-Peak,2545.3582,163,15.549051
2020-01-01T00:00:00.000,Queens,1,EXP,QM8,Peak,5104.729,370,13.788697
2020-01-01T00:00:00.000,Queens,2,EXP,QM8,Off-Peak,24.266,1,18.634304
2020-01-01T00:00:00.000,Queens,2,EXP,QM8,Peak,71.284004,3,18.315783
2020-01-01T00:00:00.000,Queens,1,EXP,X63,Off-Peak,3025.822,233,12.977171
2020-01-01T00:00:00.000,Queens,1,EXP,X63,Peak,5791.544,528,10.957569
2020-01-01T00:00:00.000,Queens,2,EXP,X63,Off-Peak,43.138,2,16.981606
2020-01-01T00:00:00.000,Queens,2,EXP,X63,Peak,106.995,8,13.04287
2020-01-01T00:00:00.000,Queens,1,EXP,X64,Off-Peak,1138.3679,83,13.553837
2020-01-01T00:00:00.000,Queens,1,EXP,X64,Peak,2846.3398,267,10.650642
2020-01-01T00:00:00.000,Queens,2,EXP,X64,Off-Peak,40.656,2,17.432302
2020-01-01T00:00:00.000,Queens,2,EXP,X64,Peak,91.17,6,13.487793
2020-01-01T00:00:00.000,Queens,1,EXP,X68,Off-Peak,2422.267,170,14.243485
2020-01-01T00:00:00.000,Queens,1,EXP,X68,Peak,4708.911,410,11.475065
2020-01-01T00:00:00.000,Queens,2,EXP,X68,Off-Peak,73.399994,4,16.07104
2020-01-01T00:00:00.000,Queens,2,EXP,X68,Peak,149.006,10,14.586583
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q1,Off-Peak,9407.14,1006,9.345831
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q1,Peak,4222.623,519,8.133019
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q1,Off-Peak,4027.2031,386,10.427983
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q1,Peak,1386.434,137,10.085011
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q10,Off-Peak,32735.854,3085,10.610817
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q10,Peak,11961.998,1308,9.139256
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q10,Off-Peak,14367.263,1295,11.087308
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q10,Peak,5074.446,461,10.984983
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q100,Off-Peak,11351.502,960,11.818049
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q100,Peak,4642.961,428,10.831884
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q100,Off-Peak,6438.908,507,12.690942
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q100,Peak,2131.265,171,12.416221
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q101,Off-Peak,8264.418,927,8.913831
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q101,Peak,4034.043,521,7.740277
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q101,Off-Peak,3688.977,376,9.809652
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q101,Peak,1173.585,126,9.254349
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q102,Off-Peak,7012.5063,861,8.143913
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q102,Peak,3107.2131,433,7.166114
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q102,Off-Peak,3492.5352,383,9.108123
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q102,Peak,1181.292,131,8.950859
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q103,Off-Peak,2835.189,325,8.703239
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q103,Peak,2130.132,273,7.7921762
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q103,Off-Peak,1116.948,117,9.496915
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q103,Peak,566.835,59,9.536924
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q104,Off-Peak,2714.07,402,6.745177
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q104,Peak,1429.714,228,6.2537456
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q104,Off-Peak,1076.164,162,6.605993
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q104,Peak,428.179,64,6.6116405
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q11,Off-Peak,9945.841,891,11.155886
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q11,Peak,5861.458,613,9.561142
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q11,Off-Peak,3667.353,300,12.200955
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q11,Peak,1284.756,111,11.520294
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q110,Off-Peak,13210.882,1543,8.556845
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q110,Peak,6372.171,833,7.646284
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q110,Off-Peak,5476.828,596,9.183954
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q110,Peak,1776.545,210,8.45065
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q111,Off-Peak,22263.672,2678,8.311027
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q111,Peak,9794.454,1364,7.1778226
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q111,Off-Peak,10176.234,1088,9.352762
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q111,Peak,3836.107,428,8.957309
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q112,Off-Peak,7241.272,1143,6.331471
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q112,Peak,4606.046,787,5.8518534
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q112,Off-Peak,2893.565,440,6.5733914
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q112,Peak,1212.127,183,6.6103396
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q113,Off-Peak,10408.169,1003,10.366839
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q113,Peak,6086.24,630,9.65174
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q113,Off-Peak,3854.898,335,11.476336
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q113,Peak,1861.991,162,11.493042
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q114,Off-Peak,18586.16,1764,10.535354
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q114,Peak,6603.996,739,8.930648
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q114,Off-Peak,9140.571,828,11.035401
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q114,Peak,2560.534,246,10.4063015
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q12,Off-Peak,17823.479,1914,9.308643
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q12,Peak,6618.84,806,8.209977
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q12,Off-Peak,8579.291,883,9.709453
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q12,Peak,3126.973,330,9.462541
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q13,Off-Peak,14351.004,1594,8.999743
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q13,Peak,6514.761,796,8.17893
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q13,Off-Peak,6818.836,731,9.327972
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q13,Peak,2411.45,262,9.172654
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q15,Off-Peak,4590.58,438,10.467745
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q15,Peak,2668.054,286,9.3006315
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q15,Off-Peak,1654.529,158,10.459933
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q15,Peak,696.39905,70,9.9412985
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q15A,Off-Peak,4930.539,466,10.573282
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q15A,Peak,2663.349,280,9.486832
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q15A,Off-Peak,1800.0281,170,10.529028
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q15A,Peak,757.856,75,10.019138
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q16,Off-Peak,8290.379,781,10.611817
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q16,Peak,4900.972,512,9.568649
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q16,Off-Peak,3459.112,305,11.321235
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q16,Peak,1283.657,121,10.591084
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q17,Off-Peak,29199.273,3329,8.769778
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q17,Peak,14349.009,1799,7.974193
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q17,Off-Peak,14071.674,1517,9.271925
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q17,Peak,5668.561,616,9.199948
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q18,Off-Peak,9907.991,1434,6.907638
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q18,Peak,5844.9927,935,6.2458773
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q18,Off-Peak,4365.4106,588,7.418092
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q18,Peak,1563.543,220,7.091237
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q19,Off-Peak,6795.5,718,9.454634
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q19,Peak,3667.58,412,8.89713
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q19,Off-Peak,2297.29,232,9.896341
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q19,Peak,1119.63,112,9.936588
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q2,Off-Peak,11286.124,1226,9.203698
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q2,Peak,4680.1562,594,7.875121
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q2,Off-Peak,4876.8843,486,10.014347
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q2,Peak,1681.944,175,9.592988
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q20A,Off-Peak,15570.596,2086,7.463757
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q20A,Peak,5413.062,828,6.533464
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q20A,Off-Peak,11383.665,1372,8.292859
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q20A,Peak,4002.181,503,7.9467964
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q20B,Off-Peak,11855.522,1689,7.0190473
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q20B,Peak,5497.134,834,6.5870337
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q21,Off-Peak,4804.433,403,11.916659
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q21,Peak,1544.0431,145,10.616479
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q21,Off-Peak,2276.695,191,11.867092
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q21,Peak,842.68506,75,11.197066
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q22,Off-Peak,19955.727,1901,10.4948635
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q22,Peak,8169.369,841,9.703612
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q22,Off-Peak,9006.121,789,11.405387
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q22,Peak,3271.447,290,11.253817
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q23,Off-Peak,18226.0,2670,6.825183
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q23,Peak,9797.64,1622,6.039708
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q23,Off-Peak,8064.204,1143,7.052297
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q23,Peak,3157.58,469,6.727189
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q24,Off-Peak,17619.83,2362,7.4589095
2020-02-01T00:00:00.000,Queens,1,LCL/LTD,Q24,Peak,7256.016,1131,6.411099
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q24,Off-Peak,7566.033,892,8.478061
2020-02-01T00:00:00.000,Queens,2,LCL/LTD,Q24,Peak,2982.927,380,7.8321686
